estimated_nights_booked,price,minimum_nights,calculated_host_listings_count,estimated_nights_booked_binary,room_type_Hotel room,room_type_Private room,room_type_Shared room,latitude,longitude
56.88,50.0,1,2,1,0.0,1.0,0.0,,
158.39999999999998,99.0,2,1,1,0.0,1.0,0.0,,
66.96000000000001,95.0,1,1,1,0.0,1.0,0.0,,
38.64,135.0,7,1,0,0.0,0.0,0.0,,
22.32,100.0,1,8,0,0.0,1.0,0.0,,
259.20000000000005,100.0,15,6,1,0.0,0.0,0.0,,
176.4,223.0,5,1,1,0.0,0.0,0.0,,
109.44,193.0,4,1,1,0.0,0.0,0.0,,
36.96,300.0,2,1,0,0.0,0.0,0.0,,
78.72,101.0,2,1,1,0.0,0.0,0.0,,
40.32,110.0,21,1,0,0.0,0.0,0.0,,
1.92,191.0,1,1,0,0.0,1.0,0.0,,
44.64,210.0,1,1,0,0.0,0.0,0.0,,
2.4000000000000004,506.0,1,20,0,0.0,0.0,0.0,,
97.44,150.0,2,1,1,0.0,0.0,0.0,,
180.0,217.0,30,366,1,0.0,0.0,0.0,,
41.76,175.0,2,1,0,0.0,0.0,0.0,,
103.68,223.0,4,10,1,0.0,0.0,0.0,,
182.88,103.0,2,2,1,0.0,0.0,0.0,,
18.48,133.0,7,26,0,0.0,0.0,0.0,,
20.160000000000004,215.0,3,7,0,0.0,1.0,0.0,,
47.52,350.0,6,1,0,0.0,0.0,0.0,,
362.16,146.0,3,12,1,0.0,0.0,0.0,,
9.6,155.0,2,1,0,0.0,0.0,0.0,,
66.24000000000001,177.0,3,1,1,0.0,0.0,0.0,,
468.96,274.0,2,24,1,0.0,0.0,0.0,,
39.6,376.0,3,2,0,0.0,0.0,0.0,,
30.96,149.0,3,1,0,0.0,1.0,0.0,,
38.4,90.0,20,1,0,0.0,1.0,0.0,,
18.72,39.0,6,2,0,0.0,1.0,0.0,,
81.35999999999999,286.0,3,1,1,0.0,0.0,0.0,,
33.36,353.0,1,7,0,0.0,0.0,0.0,,
134.64,180.0,3,2,1,0.0,0.0,0.0,,
9.6,44.0,1,43,0,0.0,1.0,0.0,,
12.96,200.0,3,2,0,0.0,0.0,0.0,,
16.560000000000002,150.0,3,1,0,0.0,0.0,0.0,,
12.72,60.0,1,1,0,0.0,1.0,0.0,,
7.68,164.0,1,12,0,0.0,0.0,0.0,,
4.800000000000001,50.0,1,15,0,0.0,1.0,0.0,,
39.36,40.0,2,15,0,0.0,1.0,0.0,,
34.56,393.0,6,1,0,0.0,0.0,0.0,,
11.04,226.0,2,11,0,0.0,0.0,0.0,,
85.44,299.0,1,2,1,0.0,0.0,0.0,,
20.16,131.0,7,17,0,0.0,0.0,0.0,,
18.0,73.0,3,3,0,0.0,1.0,0.0,,
29.76,85.0,2,7,0,0.0,0.0,0.0,,
26.88,345.0,28,98,0,0.0,0.0,0.0,,
23.52,28.0,1,3,0,0.0,0.0,1.0,,
17.28,180.0,3,2,0,0.0,0.0,0.0,,
3.6,53.0,1,1,0,0.0,1.0,0.0,,
95.76,219.0,3,2,1,0.0,0.0,0.0,,
118.8,49.0,15,14,1,0.0,1.0,0.0,,
2.4000000000000004,253.0,1,2,0,0.0,0.0,0.0,,
83.51999999999998,536.0,3,1,1,0.0,0.0,0.0,,
8.399999999999999,55.0,1,15,0,0.0,1.0,0.0,,
6.48,600.0,3,1,0,0.0,0.0,0.0,,
20.16,1629.0,7,8,0,0.0,0.0,0.0,,
15.84,394.0,3,31,0,0.0,0.0,0.0,,
149.03999999999996,791.0,3,31,1,0.0,0.0,0.0,,
215.28000000000003,75.0,3,1,1,0.0,1.0,0.0,,
17.759999999999998,205.0,2,13,0,1.0,0.0,0.0,,
8.64,173.0,2,9,0,0.0,0.0,0.0,,
37.92,62.0,2,2,0,0.0,0.0,0.0,,
286.8,32.0,5,1,1,0.0,1.0,0.0,,
3.12,1744.0,1,184,0,0.0,0.0,0.0,,
1.92,990.0,1,184,0,0.0,0.0,0.0,,
12.000000000000002,155.0,10,1,0,0.0,0.0,0.0,,
9.12,96.0,2,1,0,0.0,0.0,0.0,,
3.3600000000000003,414.0,1,8,0,0.0,1.0,0.0,,
34.32,617.0,1,1,0,0.0,0.0,0.0,,
12.0,40.0,1,2,0,0.0,1.0,0.0,,
26.880000000000003,101.0,1,5,0,0.0,1.0,0.0,,
56.16,36.0,1,4,1,0.0,1.0,0.0,,
8.879999999999999,45.0,1,3,0,0.0,0.0,1.0,,
16.560000000000002,260.0,3,1,0,0.0,0.0,0.0,,
79.67999999999999,60.0,1,1,1,0.0,1.0,0.0,,
55.67999999999999,361.0,2,1,1,0.0,0.0,0.0,,
43.2,325.0,4,1,0,0.0,0.0,0.0,,
18.72,70.0,1,4,0,0.0,1.0,0.0,,
82.80000000000001,268.0,1,1,1,0.0,0.0,0.0,,
23.52,78.0,1,1,0,0.0,1.0,0.0,,
205.2,416.0,3,20,1,0.0,0.0,0.0,,
309.6,19.0,10,2,1,0.0,1.0,0.0,,
48.96,147.0,4,31,1,0.0,0.0,0.0,,
57.6,205.0,4,27,1,0.0,0.0,0.0,,
1.44,780.0,1,22,0,0.0,0.0,0.0,,
6.959999999999999,841.0,1,22,0,0.0,0.0,0.0,,
84.96000000000001,80.0,2,24,1,0.0,0.0,0.0,,
26.4,135.0,5,1,0,0.0,0.0,0.0,,
316.32,63.0,2,1,1,0.0,1.0,0.0,,
4.5600000000000005,83.0,1,9,0,0.0,1.0,0.0,,
14.88,70.0,1,1,0,0.0,1.0,0.0,,
27.12,99.0,1,1,0,0.0,1.0,0.0,,
5.04,500.0,7,1,0,0.0,0.0,0.0,,
21.6,90.0,3,1,0,0.0,0.0,0.0,,
8.64,115.0,6,1,0,0.0,0.0,0.0,,
51.84,44.0,4,6,1,0.0,1.0,0.0,,
50.16,85.0,1,1,1,0.0,1.0,0.0,,
54.24,97.0,2,1,1,0.0,1.0,0.0,,
6.720000000000001,67.0,2,1,0,0.0,1.0,0.0,,
159.84,400.0,6,58,1,0.0,0.0,0.0,,
122.64,42.0,7,19,1,0.0,1.0,0.0,,
112.8,211.0,1,1,1,0.0,0.0,0.0,,
94.08,165.0,2,1,1,0.0,0.0,0.0,,
131.04,189.0,14,12,1,0.0,0.0,0.0,,
56.4,155.0,5,1,1,0.0,0.0,0.0,,
103.68,296.0,2,4,1,0.0,0.0,0.0,,
34.56,138.0,3,1,0,0.0,0.0,0.0,,
11.52,195.0,4,1,0,0.0,0.0,0.0,,
40.32,300.0,28,29,0,0.0,0.0,0.0,,
53.760000000000005,180.0,2,2,1,0.0,1.0,0.0,,
100.8,520.0,5,20,1,0.0,0.0,0.0,,
25.44,65.0,2,2,0,0.0,1.0,0.0,,
228.96,48.0,2,7,1,0.0,1.0,0.0,,
18.0,200.0,3,1,0,0.0,0.0,0.0,,
5.040000000000001,38.0,3,5,0,0.0,1.0,0.0,,
114.24,201.0,2,6,1,0.0,0.0,0.0,,
41.04,60.0,1,2,0,0.0,1.0,0.0,,
21.6,155.0,2,1,0,0.0,0.0,0.0,,
19.200000000000003,260.0,2,1,0,0.0,0.0,0.0,,
46.08,49.0,2,4,0,0.0,1.0,0.0,,
16.799999999999997,369.0,2,10,0,0.0,0.0,0.0,,
36.0,190.0,6,1,0,0.0,0.0,0.0,,
144.72000000000003,300.0,9,1,1,0.0,0.0,0.0,,
30.24,193.0,2,14,0,0.0,0.0,0.0,,
102.0,90.0,5,2,1,0.0,1.0,0.0,,
67.67999999999999,91.0,3,18,1,0.0,0.0,0.0,,
36.0,500.0,2,1,0,0.0,0.0,0.0,,
126.24,78.0,2,1,1,0.0,1.0,0.0,,
31.200000000000003,343.0,1,2,0,0.0,0.0,0.0,,
39.36,230.0,1,2,0,0.0,0.0,0.0,,
9.36,249.0,3,1,0,0.0,0.0,0.0,,
68.64,146.0,2,5,1,0.0,0.0,0.0,,
1.44,177.0,1,14,0,0.0,1.0,0.0,,
59.52,65.0,2,1,1,0.0,1.0,0.0,,
51.12,45.0,3,10,1,0.0,1.0,0.0,,
55.67999999999999,164.0,1,14,1,0.0,1.0,0.0,,
93.84,184.0,1,14,1,0.0,1.0,0.0,,
55.67999999999999,199.0,1,14,1,0.0,1.0,0.0,,
104.64,394.0,4,8,1,0.0,0.0,0.0,,
171.36,59.0,7,5,1,0.0,1.0,0.0,,
106.08,40.0,2,3,1,0.0,1.0,0.0,,
105.12,40.0,2,1,1,0.0,1.0,0.0,,
187.2,151.0,3,1,1,0.0,0.0,0.0,,
56.88,220.0,3,1,1,0.0,0.0,0.0,,
18.0,153.0,1,6,0,0.0,1.0,0.0,,
15.6,70.0,1,206,0,0.0,0.0,0.0,,
134.4,63.0,10,1,1,0.0,0.0,0.0,,
72.48,54.0,2,1,1,0.0,1.0,0.0,,
108.48,65.0,2,1,1,0.0,1.0,0.0,,
198.0,199.0,3,1,1,0.0,1.0,0.0,,
51.84,415.0,2,1,1,0.0,0.0,0.0,,
290.40000000000003,290.0,22,1,1,0.0,0.0,0.0,,
218.4,31.0,2,1,1,0.0,1.0,0.0,,
63.6,86.0,1,1,1,0.0,1.0,0.0,,
52.8,156.0,1,13,1,0.0,0.0,0.0,,
25.92,210.0,3,44,0,0.0,0.0,0.0,,
59.75999999999999,399.0,3,2,1,0.0,0.0,0.0,,
41.76,150.0,2,1,0,0.0,0.0,0.0,,
5.04,400.0,1,16,0,0.0,0.0,0.0,,
18.48,299.0,7,1,0,0.0,0.0,0.0,,
79.2,150.0,5,1,1,0.0,0.0,0.0,,
20.64,129.0,2,5,0,0.0,1.0,0.0,,
129.12,159.0,2,1,1,0.0,0.0,0.0,,
647.9999999999999,326.0,90,302,1,0.0,0.0,0.0,,
66.96000000000001,359.0,3,1,1,0.0,0.0,0.0,,
4.800000000000001,150.0,4,1,0,0.0,0.0,0.0,,
64.80000000000001,300.0,3,3,1,0.0,1.0,0.0,,
43.44,100.0,1,1,0,0.0,0.0,0.0,,
5.04,152.0,21,97,0,0.0,0.0,0.0,,
38.4,99.0,5,1,0,0.0,0.0,0.0,,
8.64,557.0,3,16,0,0.0,0.0,0.0,,
5.04,75.0,1,1,0,0.0,1.0,0.0,,
39.6,180.0,3,1,0,0.0,0.0,0.0,,
48.71999999999999,180.0,7,20,1,0.0,0.0,0.0,,
79.2,180.0,30,1,1,0.0,0.0,0.0,,
96.0,59.0,2,2,1,0.0,1.0,0.0,,
14.88,160.0,2,1,0,0.0,0.0,0.0,,
12.96,107.0,2,8,0,0.0,0.0,0.0,,
7.439999999999999,69.0,1,3,0,0.0,0.0,1.0,,
237.12,119.0,4,1,1,0.0,0.0,0.0,,
17.759999999999998,83.0,2,2,0,0.0,1.0,0.0,,
24.48,60.0,2,1,0,0.0,1.0,0.0,,
163.2,100.0,20,3,1,0.0,1.0,0.0,,
101.76,120.0,4,1,1,0.0,1.0,0.0,,
5.04,148.0,21,97,0,0.0,0.0,0.0,,
30.24,350.0,7,52,0,1.0,0.0,0.0,,
28.8,245.0,5,1,0,0.0,0.0,0.0,,
82.8,40.0,5,3,1,0.0,1.0,0.0,,
46.08,70.0,3,1,0,0.0,0.0,0.0,,
4492.8,120.0,90,1,1,0.0,0.0,0.0,,
107.52,143.0,7,1,1,0.0,0.0,0.0,,
31.92,293.0,1,1,0,0.0,0.0,0.0,,
3.6,145.0,1,11,0,0.0,0.0,0.0,,
43.44,201.0,1,3,0,0.0,0.0,0.0,,
21.12,721.0,4,43,0,0.0,0.0,0.0,,
116.16,250.0,4,10,1,0.0,0.0,0.0,,
23.76,89.0,3,1,0,0.0,1.0,0.0,,
1.6800000000000002,174.0,1,5,0,0.0,1.0,0.0,,
15.12,220.0,3,1,0,0.0,0.0,0.0,,
15.84,230.0,1,1,0,0.0,0.0,0.0,,
53.76,243.0,14,2,1,0.0,0.0,0.0,,
88.80000000000001,35.0,2,5,1,0.0,1.0,0.0,,
136.07999999999998,106.0,3,1,1,0.0,0.0,0.0,,
82.80000000000001,75.0,1,1,1,0.0,1.0,0.0,,
41.76,193.0,2,1,0,0.0,0.0,0.0,,
107.52,431.0,4,33,1,0.0,0.0,0.0,,
3.12,400.0,1,188,0,0.0,0.0,0.0,,
77.76,65.0,2,1,1,0.0,1.0,0.0,,
9.6,44.0,2,4,0,0.0,1.0,0.0,,
41.76,90.0,1,2,0,0.0,1.0,0.0,,
112.8,43.0,2,1,1,0.0,1.0,0.0,,
92.88,198.0,3,33,1,0.0,0.0,0.0,,
69.36,76.0,1,3,1,0.0,0.0,0.0,,
46.08,155.0,4,1,0,0.0,0.0,0.0,,
161.76,70.0,2,7,1,0.0,1.0,0.0,,
8.64,292.0,1,11,0,0.0,0.0,0.0,,
2.88,236.0,1,58,0,0.0,0.0,0.0,,
44.64,35.0,1,1,0,0.0,1.0,0.0,,
11.04,375.0,2,1,0,0.0,0.0,0.0,,
97.44,76.0,2,1,1,0.0,1.0,0.0,,
7.92,145.0,1,11,0,0.0,0.0,0.0,,
1.92,220.0,1,6,0,0.0,0.0,0.0,,
21.6,75.0,2,1,0,0.0,1.0,0.0,,
41.04,45.0,3,1,0,0.0,1.0,0.0,,
127.44,344.0,3,1,1,0.0,1.0,0.0,,
26.880000000000003,184.0,2,1,0,0.0,0.0,0.0,,
20.16,1137.0,4,349,0,0.0,0.0,0.0,,
36.72,90.0,3,1,0,0.0,1.0,0.0,,
132.48000000000002,75.0,3,1,1,0.0,1.0,0.0,,
0.24,35.0,1,1,0,0.0,1.0,0.0,,
31.68,129.0,2,1,0,0.0,0.0,0.0,,
80.16,211.0,2,10,1,0.0,0.0,0.0,,
113.28,98.0,8,4,1,0.0,1.0,0.0,,
17.28,264.0,3,206,0,1.0,0.0,0.0,,
1468.8,40.0,90,1,1,0.0,0.0,0.0,,
8.4,340.0,5,1,0,0.0,0.0,0.0,,
98.4,110.0,2,1,1,0.0,1.0,0.0,,
92.4,209.0,5,1,1,0.0,0.0,0.0,,
19.200000000000003,200.0,1,2,0,0.0,0.0,0.0,,
2.64,128.0,1,1,0,0.0,1.0,0.0,,
25.92,119.0,2,1,0,0.0,0.0,0.0,,
96.48000000000002,57.0,3,1,1,0.0,1.0,0.0,,
234.24,77.0,2,3,1,0.0,1.0,0.0,,
3.84,381.0,1,30,0,0.0,0.0,0.0,,
12.24,213.0,1,114,0,0.0,0.0,0.0,,
6.959999999999999,410.0,1,30,0,0.0,0.0,0.0,,
32.400000000000006,122.0,1,1,0,0.0,0.0,0.0,,
465.12,163.0,3,1,1,0.0,0.0,0.0,,
6.720000000000001,333.0,4,39,0,0.0,0.0,0.0,,
17.28,225.0,3,1,0,0.0,0.0,0.0,,
8.64,451.0,4,43,0,0.0,0.0,0.0,,
50.4,900.0,10,2,1,0.0,0.0,0.0,,
84.48,154.0,2,2,1,0.0,0.0,0.0,,
50.88,250.0,4,2,1,0.0,0.0,0.0,,
27.36,354.0,2,285,0,0.0,0.0,0.0,,
16.560000000000002,1445.0,3,349,0,0.0,0.0,0.0,,
309.6,116.0,3,4,1,0.0,0.0,0.0,,
8.16,100.0,2,1,0,0.0,0.0,0.0,,
22.8,35.0,1,2,0,0.0,1.0,0.0,,
26.64,90.0,3,2,0,0.0,0.0,1.0,,
6.72,593.0,28,29,0,0.0,0.0,0.0,,
30.72,53.0,2,13,0,0.0,0.0,0.0,,
73.92,174.0,4,25,1,0.0,0.0,0.0,,
45.12,90.0,2,1,0,0.0,1.0,0.0,,
5.28,73.0,1,3,0,0.0,1.0,0.0,,
4.32,233.0,3,1,0,0.0,0.0,0.0,,
7.199999999999999,4956.0,5,349,0,0.0,0.0,0.0,,
46.56,218.0,2,9,0,0.0,0.0,0.0,,
4.08,80.0,1,1,0,0.0,1.0,0.0,,
87.12,110.0,3,2,1,0.0,0.0,0.0,,
27.12,437.0,1,4,0,0.0,0.0,0.0,,
5.28,132.0,2,1,0,0.0,1.0,0.0,,
5.28,95.0,1,3,0,0.0,1.0,0.0,,
154.07999999999998,70.0,2,1,1,0.0,0.0,0.0,,
64.80000000000001,130.0,3,1,1,0.0,0.0,0.0,,
4.800000000000001,507.0,4,43,0,0.0,0.0,0.0,,
58.56,260.0,2,1,1,0.0,0.0,0.0,,
35.52,300.0,2,1,0,0.0,0.0,0.0,,
73.44,166.0,3,9,1,0.0,0.0,0.0,,
161.76,110.0,2,4,1,0.0,0.0,0.0,,
11.28,230.0,1,4,0,0.0,0.0,0.0,,
149.76,259.0,2,24,1,0.0,0.0,0.0,,
108.0,39.0,2,2,1,0.0,1.0,0.0,,
43.68,120.0,7,1,0,0.0,0.0,0.0,,
15.6,99.0,1,4,0,0.0,1.0,0.0,,
33.12,214.0,2,2,0,0.0,0.0,0.0,,
9.6,50.0,2,2,0,0.0,1.0,0.0,,
28.32,50.0,1,1,0,0.0,1.0,0.0,,
3.84,59.0,2,2,0,0.0,1.0,0.0,,
31.200000000000003,200.0,5,1,0,0.0,0.0,0.0,,
207.36,192.0,6,3,1,0.0,0.0,0.0,,
46.8,425.0,3,2,0,0.0,0.0,0.0,,
265.44,198.0,14,208,1,0.0,0.0,0.0,,
70.56,42.0,14,19,1,0.0,1.0,0.0,,
8.64,263.0,6,1,0,0.0,0.0,0.0,,
45.36,400.0,1,1,0,0.0,0.0,0.0,,
1.44,40.0,1,2,0,0.0,1.0,0.0,,
48.24,170.0,1,5,1,0.0,0.0,0.0,,
103.44,72.0,1,1,1,0.0,1.0,0.0,,
49.92,76.0,1,1,1,0.0,1.0,0.0,,
8.16,69.0,1,3,0,0.0,1.0,0.0,,
33.120000000000005,1008.0,3,11,0,0.0,0.0,0.0,,
3.84,31.0,1,2,0,0.0,1.0,0.0,,
196.8,325.0,5,1,1,0.0,0.0,0.0,,
29.28,35.0,2,4,0,0.0,1.0,0.0,,
54.0,185.0,3,3,1,0.0,0.0,0.0,,
22.08,192.0,4,25,0,0.0,0.0,0.0,,
4.32,145.0,1,13,0,0.0,1.0,0.0,,
9.6,125.0,2,1,0,0.0,1.0,0.0,,
126.0,28.0,3,3,1,0.0,1.0,0.0,,
1.6800000000000002,49.0,1,1,0,0.0,1.0,0.0,,
90.48,300.0,1,1,1,0.0,0.0,0.0,,
16.560000000000002,92.0,3,72,0,0.0,0.0,0.0,,
40.32,98.0,4,6,0,0.0,0.0,0.0,,
4.08,123.0,1,3,0,0.0,1.0,0.0,,
96.0,229.0,4,1,1,0.0,0.0,0.0,,
2.88,257.0,2,1,0,0.0,0.0,0.0,,
39.36,259.0,2,4,0,0.0,0.0,0.0,,
6.24,120.0,1,3,0,0.0,0.0,0.0,,
115.44,41.0,1,2,1,0.0,1.0,0.0,,
102.48,1000.0,7,1,1,0.0,0.0,0.0,,
12.24,201.0,1,2,0,0.0,0.0,0.0,,
22.08,178.0,2,1,0,0.0,0.0,0.0,,
182.88,170.0,6,1,1,0.0,0.0,0.0,,
28.8,200.0,2,1,0,0.0,0.0,0.0,,
36.0,215.0,5,1,0,0.0,0.0,0.0,,
52.32000000000001,110.0,2,2,1,0.0,1.0,0.0,,
4.32,231.0,3,2,0,0.0,0.0,0.0,,
66.0,650.0,5,18,1,0.0,0.0,0.0,,
101.28,139.0,2,131,1,0.0,0.0,0.0,,
18.72,180.0,2,2,0,0.0,0.0,0.0,,
58.08,140.0,2,2,1,0.0,0.0,0.0,,
30.24,140.0,7,1,0,0.0,0.0,0.0,,
6.959999999999999,70.0,1,6,0,0.0,1.0,0.0,,
26.88,91.0,7,47,0,0.0,0.0,0.0,,
12.48,135.0,2,1,0,0.0,0.0,0.0,,
180.0,28.0,5,4,1,0.0,1.0,0.0,,
97.2,40.0,1,1,1,0.0,1.0,0.0,,
53.28,215.0,2,1,1,0.0,0.0,0.0,,
3.3600000000000003,104.0,1,1,0,0.0,0.0,0.0,,
99.6,122.0,5,1,1,0.0,0.0,0.0,,
7.199999999999999,35.0,1,3,0,0.0,1.0,0.0,,
31.68,80.0,2,4,0,0.0,1.0,0.0,,
36.96,195.0,2,1,0,0.0,0.0,0.0,,
23.52,50.0,1,1,0,0.0,1.0,0.0,,
270.0,58.0,45,6,1,0.0,1.0,0.0,,
16.32,195.0,4,1,0,0.0,0.0,0.0,,
30.72,234.0,1,17,0,0.0,0.0,0.0,,
110.88,65.0,21,42,1,0.0,0.0,0.0,,
82.56,200.0,4,1,1,0.0,0.0,0.0,,
122.4,125.0,3,1,1,0.0,0.0,0.0,,
224.64,88.0,3,10,1,0.0,0.0,0.0,,
46.32,69.0,1,2,0,0.0,1.0,0.0,,
49.67999999999999,343.0,3,15,1,0.0,0.0,0.0,,
95.04,300.0,1,8,1,0.0,1.0,0.0,,
36.0,132.0,2,1,0,0.0,1.0,0.0,,
35.04,84.0,1,2,0,0.0,1.0,0.0,,
18.72,631.0,1,16,0,0.0,0.0,0.0,,
58.56,130.0,4,1,1,0.0,0.0,0.0,,
24.72,145.0,1,27,0,0.0,0.0,0.0,,
121.2,45.0,1,5,1,0.0,1.0,0.0,,
2.4000000000000004,249.0,1,3,0,0.0,1.0,0.0,,
48.0,175.0,2,1,0,0.0,0.0,0.0,,
54.720000000000006,150.0,3,8,1,0.0,0.0,0.0,,
28.08,180.0,3,30,0,0.0,0.0,0.0,,
41.28,45.0,4,2,0,0.0,1.0,0.0,,
81.6,255.0,4,4,1,0.0,0.0,0.0,,
7.199999999999999,225.0,5,1,0,0.0,0.0,0.0,,
255.36,133.0,4,1,1,0.0,0.0,0.0,,
28.8,65.0,5,2,0,0.0,1.0,0.0,,
200.88,349.0,3,15,1,0.0,0.0,0.0,,
38.16,148.0,3,10,0,0.0,0.0,0.0,,
5.76,130.0,2,2,0,0.0,1.0,0.0,,
32.160000000000004,80.0,1,2,0,0.0,1.0,0.0,,
102.48,149.0,7,2,1,0.0,0.0,0.0,,
19.44,140.0,3,17,0,0.0,0.0,0.0,,
25.92,425.0,6,1,0,0.0,0.0,0.0,,
4.32,323.0,3,206,0,1.0,0.0,0.0,,
6.48,323.0,3,206,0,1.0,0.0,0.0,,
13.2,83.0,1,1,0,0.0,1.0,0.0,,
25.92,260.0,2,2,0,0.0,0.0,0.0,,
24.48,115.0,2,1,0,0.0,0.0,0.0,,
8.64,56.0,2,2,0,0.0,1.0,0.0,,
33.36,113.0,1,1,0,0.0,1.0,0.0,,
60.0,200.0,5,1,1,0.0,0.0,0.0,,
78.24,104.0,2,1,1,0.0,0.0,0.0,,
83.52,83.0,2,1,1,0.0,1.0,0.0,,
41.99999999999999,150.0,5,5,0,0.0,0.0,0.0,,
78.72,100.0,1,37,1,0.0,0.0,0.0,,
1.6800000000000002,255.0,1,3,0,0.0,0.0,0.0,,
32.400000000000006,300.0,5,1,0,0.0,0.0,0.0,,
11.52,197.0,3,3,0,0.0,0.0,0.0,,
63.84,178.0,2,1,1,0.0,0.0,0.0,,
2.88,250.0,1,1,0,0.0,0.0,0.0,,
65.76,105.0,1,1,1,0.0,0.0,0.0,,
244.8,91.0,3,1,1,0.0,1.0,0.0,,
25.92,81.0,1,4,0,0.0,1.0,0.0,,
89.28,147.0,1,74,1,0.0,0.0,0.0,,
8.16,193.0,2,11,0,0.0,0.0,0.0,,
32.400000000000006,93.0,3,3,0,0.0,0.0,0.0,,
57.6,48.0,2,2,1,0.0,1.0,0.0,,
42.0,100.0,1,1,0,0.0,1.0,0.0,,
13.68,150.0,3,1,0,0.0,0.0,0.0,,
5.76,600.0,6,3,0,0.0,0.0,0.0,,
1.44,41.0,1,1,0,0.0,1.0,0.0,,
61.92,199.0,2,2,1,0.0,0.0,0.0,,
31.68,190.0,3,1,0,0.0,0.0,0.0,,
7.439999999999999,119.0,1,4,0,0.0,0.0,0.0,,
69.84,45.0,1,1,1,0.0,1.0,0.0,,
25.44,218.0,1,3,0,0.0,0.0,0.0,,
163.68,286.0,2,6,1,0.0,0.0,0.0,,
28.8,90.0,1,1,0,0.0,1.0,0.0,,
4.32,40.0,1,1,0,0.0,1.0,0.0,,
27.360000000000003,464.0,3,1,0,0.0,0.0,0.0,,
144.48000000000002,120.0,7,2,1,0.0,1.0,0.0,,
42.72,180.0,2,1,0,0.0,0.0,0.0,,
17.759999999999998,56.0,1,56,0,0.0,1.0,0.0,,
128.16,35.0,2,1,1,0.0,1.0,0.0,,
12.96,174.0,1,52,0,0.0,0.0,0.0,,
24.96,150.0,1,1,0,0.0,0.0,0.0,,
74.88,60.0,8,1,1,0.0,0.0,0.0,,
255.36,100.0,14,2,1,0.0,0.0,0.0,,
16.080000000000002,50.0,1,1,0,0.0,1.0,0.0,,
41.75999999999999,185.0,3,72,0,0.0,0.0,0.0,,
13.44,39.0,2,14,0,0.0,1.0,0.0,,
66.24,470.0,2,1,1,0.0,0.0,0.0,,
28.800000000000004,104.0,3,1,0,0.0,0.0,0.0,,
17.28,144.0,1,114,0,0.0,0.0,0.0,,
189.84,229.0,7,15,1,0.0,0.0,0.0,,
1.44,75.0,1,2,0,0.0,1.0,0.0,,
35.52,85.0,1,1,0,0.0,1.0,0.0,,
97.43999999999998,113.0,14,1,1,0.0,0.0,0.0,,
3.84,45.0,2,2,0,0.0,1.0,0.0,,
47.04,35.0,2,5,0,0.0,1.0,0.0,,
758.4000000000001,158.0,10,8,1,0.0,0.0,0.0,,
18.24,57.0,2,89,0,0.0,0.0,0.0,,
116.64,151.0,1,1,1,0.0,0.0,0.0,,
4.32,50.0,1,9,0,0.0,1.0,0.0,,
145.92000000000002,40.0,1,1,1,0.0,1.0,0.0,,
511.68,62.0,13,4,1,0.0,1.0,0.0,,
8.64,180.0,3,3,0,0.0,0.0,0.0,,
68.88,125.0,7,2,1,0.0,0.0,0.0,,
1594.32,122.0,91,36,1,0.0,0.0,0.0,,
69.84,154.0,1,4,1,0.0,1.0,0.0,,
3.6000000000000005,211.0,3,98,0,0.0,0.0,0.0,,
103.68,150.0,4,3,1,0.0,0.0,0.0,,
80.64,35.0,7,3,1,0.0,1.0,0.0,,
69.6,300.0,5,13,1,0.0,0.0,0.0,,
11.52,200.0,1,1,0,0.0,1.0,0.0,,
126.0,350.0,5,1,1,0.0,0.0,0.0,,
19.44,132.0,3,1,0,0.0,0.0,0.0,,
55.67999999999999,43.0,1,5,1,0.0,1.0,0.0,,
78.48000000000002,121.0,3,15,1,0.0,0.0,0.0,,
4.800000000000001,210.0,1,25,0,0.0,0.0,0.0,,
180.0,368.0,3,5,1,0.0,0.0,0.0,,
6.720000000000001,124.0,1,25,0,0.0,1.0,0.0,,
131.52,255.0,2,1,1,0.0,0.0,0.0,,
65.28,314.0,4,302,1,0.0,0.0,0.0,,
24.96,29.0,2,3,0,0.0,1.0,0.0,,
24.000000000000004,50.0,5,12,0,0.0,1.0,0.0,,
20.4,292.0,1,5,0,0.0,1.0,0.0,,
42.48,200.0,3,1,0,0.0,0.0,0.0,,
87.84,336.0,3,1,1,0.0,0.0,0.0,,
74.88,36.0,3,1,1,0.0,1.0,0.0,,
3.3600000000000003,70.0,2,1,0,0.0,1.0,0.0,,
26.880000000000003,206.0,2,9,0,0.0,0.0,0.0,,
67.19999999999999,90.0,2,5,1,0.0,1.0,0.0,,
12.0,60.0,1,3,0,0.0,1.0,0.0,,
1.6800000000000002,120.0,1,1,0,0.0,0.0,0.0,,
120.0,38.0,1,3,1,0.0,1.0,0.0,,
1.44,200.0,1,2,0,0.0,0.0,0.0,,
42.96,74.0,1,43,0,0.0,0.0,0.0,,
37.92,150.0,2,27,0,0.0,0.0,0.0,,
215.28000000000003,104.0,3,2,1,0.0,0.0,0.0,,
53.52,215.0,1,1,1,0.0,0.0,0.0,,
1.92,210.0,1,114,0,0.0,0.0,0.0,,
131.04,106.0,2,1,1,0.0,0.0,0.0,,
17.759999999999998,106.0,2,3,0,0.0,0.0,0.0,,
25.2,161.0,3,51,0,0.0,0.0,0.0,,
5.76,100.0,2,1,0,0.0,0.0,0.0,,
107.04,50.0,2,1,1,0.0,1.0,0.0,,
